	Kingdom	Phylum	Class	Order	Family	Genus	Species
16S_ASV_5218	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5219	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
16S_ASV_5220	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5221	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5222	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5223	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Candidatus Entotheonella	NA
16S_ASV_5224	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	NA	NA
16S_ASV_5225	Bacteria	Poribacteria	NA	NA	NA	NA	NA
16S_ASV_5226	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5227	Bacteria	PAUC34f	NA	NA	NA	NA	NA
16S_ASV_5228	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5229	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5230	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5231	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
16S_ASV_5232	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5233	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	NA	NA	NA
16S_ASV_5234	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	NA	NA	NA
16S_ASV_5235	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5236	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5237	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5238	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter	NA
16S_ASV_5239	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5240	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5241	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5242	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5243	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA
16S_ASV_5244	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5245	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_5246	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA	NA
16S_ASV_5247	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5248	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	NA
16S_ASV_5249	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5250	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	NA	NA
16S_ASV_5251	Bacteria	Chloroflexi	TK17	NA	NA	NA	NA
16S_ASV_5252	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_5253	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5254	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5255	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
16S_ASV_5256	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5257	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
16S_ASV_5258	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5259	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5260	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5261	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5262	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	FS142-36B-02	NA
16S_ASV_5263	Bacteria	Proteobacteria	Gammaproteobacteria	JTB23	NA	NA	NA
16S_ASV_5264	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5265	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
16S_ASV_5266	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5267	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5268	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	NA	NA
16S_ASV_5269	Bacteria	Chloroflexi	TK30	NA	NA	NA	NA
16S_ASV_5270	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5271	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5272	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	NA
16S_ASV_5273	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
16S_ASV_5274	Bacteria	Poribacteria	NA	NA	NA	NA	NA
16S_ASV_5275	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	NA	NA
16S_ASV_5276	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5277	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_5278	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19 marine sediment group	NA
16S_ASV_5279	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas	NA
16S_ASV_5280	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
16S_ASV_5281	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
16S_ASV_5282	Bacteria	NB1-j	NA	NA	NA	NA	NA
16S_ASV_5283	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5284	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	NA
16S_ASV_5285	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116 clade	NA	NA
16S_ASV_5286	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	NA
16S_ASV_5287	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_5288	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
16S_ASV_5289	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_5290	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5291	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5292	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
16S_ASV_5293	Bacteria	NB1-j	NA	NA	NA	NA	NA
16S_ASV_5294	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5295	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_5296	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade	NA	NA
16S_ASV_5297	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_5298	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_5299	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadaceae	Kordiimonas	NA
16S_ASV_5300	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5301	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
16S_ASV_5302	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA	NA
16S_ASV_5303	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	NA
16S_ASV_5304	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5305	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
16S_ASV_5306	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	NA
16S_ASV_5307	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
16S_ASV_5308	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5309	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
16S_ASV_5310	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5311	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA	NA
16S_ASV_5312	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5313	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5314	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5315	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	NA	NA
16S_ASV_5316	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5317	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5318	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5319	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5320	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5321	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5322	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	FS142-36B-02	NA
16S_ASV_5323	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5324	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5325	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_5326	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_5327	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	NA	NA
16S_ASV_5328	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	NA
16S_ASV_5329	Bacteria	Poribacteria	NA	NA	NA	NA	NA
16S_ASV_5330	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5331	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5332	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
16S_ASV_5333	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5334	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
16S_ASV_5335	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
16S_ASV_5336	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5337	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
16S_ASV_5338	Bacteria	Proteobacteria	Alphaproteobacteria	Dstr-E11	NA	NA	NA
16S_ASV_5339	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5340	Bacteria	PAUC34f	NA	NA	NA	NA	NA
16S_ASV_5341	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
16S_ASV_5342	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_5343	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
16S_ASV_5344	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_5345	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
16S_ASV_5346	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5347	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	NA	NA
16S_ASV_5348	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
16S_ASV_5349	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5350	Bacteria	Poribacteria	NA	NA	NA	NA	NA
16S_ASV_5351	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
16S_ASV_5352	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5353	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5354	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Psychrobium	NA
16S_ASV_5355	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5356	Bacteria	Acidobacteriota	Subgroup 22	NA	NA	NA	NA
16S_ASV_5357	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5358	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	JTB255 marine benthic group	NA
16S_ASV_5359	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
16S_ASV_5360	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5361	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
16S_ASV_5362	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
16S_ASV_5363	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Nitrosococcaceae	FS142-36B-02	NA
16S_ASV_5364	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter	NA
16S_ASV_5365	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_5366	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5367	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_5368	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5369	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Motiliproteus	NA
16S_ASV_5370	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5371	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albidovulum	NA
16S_ASV_5372	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_5373	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
16S_ASV_5374	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
16S_ASV_5375	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_5376	Bacteria	Nitrospinota	P9X2b3D02	NA	NA	NA	NA
16S_ASV_5377	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
16S_ASV_5378	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA
16S_ASV_5379	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
16S_ASV_5380	Bacteria	Poribacteria	NA	NA	NA	NA	NA
16S_ASV_5381	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
16S_ASV_5382	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA	NA
16S_ASV_5383	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter	NA
16S_ASV_5384	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
16S_ASV_5385	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
16S_ASV_5386	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_5387	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
16S_ASV_5388	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
16S_ASV_5389	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
16S_ASV_5390	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
16S_ASV_5391	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5392	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
16S_ASV_5393	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5394	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_5395	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
16S_ASV_5396	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_5397	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
16S_ASV_5398	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
16S_ASV_5399	Bacteria	Sumerlaeota	Sumerlaeia	NA	NA	NA	NA
16S_ASV_5400	Bacteria	Proteobacteria	Alphaproteobacteria	Dstr-E11	NA	NA	NA
16S_ASV_5401	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_5402	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ascidiimonas	NA
16S_ASV_5403	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	NA
16S_ASV_5404	Bacteria	Proteobacteria	Gammaproteobacteria	MD2904-B13	NA	NA	NA
16S_ASV_5405	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16S_ASV_5406	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5407	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
16S_ASV_5408	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	NA	NA	NA
16S_ASV_5409	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
16S_ASV_5410	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_5411	Bacteria	PAUC34f	NA	NA	NA	NA	NA
16S_ASV_5412	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_5413	Bacteria	PAUC34f	NA	NA	NA	NA	NA
16S_ASV_5414	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
16S_ASV_5415	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5416	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_5417	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	NA
16S_ASV_5418	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
16S_ASV_5419	Bacteria	Acidobacteriota	Subgroup 26	NA	NA	NA	NA
16S_ASV_5420	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Pelagibius	NA
16S_ASV_5421	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5422	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
16S_ASV_5423	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Fermentimonas	caenicola
16S_ASV_5424	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
16S_ASV_5425	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA
16S_ASV_5426	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5427	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_5428	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA
16S_ASV_5429	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
16S_ASV_5430	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
16S_ASV_5431	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_5432	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	NA	NA
16S_ASV_5433	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA	NA	NA
16S_ASV_5434	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	NA
16S_ASV_5435	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonadales Incertae Sedis	Eilatimonas	NA
16S_ASV_5436	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	NA
16S_ASV_5437	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Costertonia	NA
16S_ASV_5438	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	NA
16S_ASV_5439	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
16S_ASV_5440	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	NA
16S_ASV_5441	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
16S_ASV_5442	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
16S_ASV_5443	Bacteria	Chloroflexi	Ktedonobacteria	B10-SB3A	NA	NA	NA
16S_ASV_5444	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5445	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA
16S_ASV_5446	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA
16S_ASV_5447	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	WCHB1-32	NA
16S_ASV_5448	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	NA
16S_ASV_5449	Bacteria	Bacteroidota	NA	NA	NA	NA	NA
16S_ASV_5450	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Chujaibacter	NA
16S_ASV_5451	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	NA
16S_ASV_5452	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA
16S_ASV_5453	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5454	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
16S_ASV_5455	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	NA	NA
16S_ASV_5456	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	NA
16S_ASV_5457	Bacteria	Firmicutes	TSAC18	NA	NA	NA	NA
16S_ASV_5458	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA
16S_ASV_5459	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
16S_ASV_5460	Bacteria	NA	NA	NA	NA	NA	NA
16S_ASV_5461	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	NA	NA
16S_ASV_5462	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
16S_ASV_5463	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	NA
16S_ASV_5464	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
16S_ASV_5465	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	NA	NA
16S_ASV_5466	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Caminicellaceae	Paramaledivibacter	NA
16S_ASV_5467	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
16S_ASV_5468	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5469	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	NA
16S_ASV_5470	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
16S_ASV_5471	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2	NA
16S_ASV_5472	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	NA
16S_ASV_5473	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA	NA
16S_ASV_5474	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Aestuariicella	NA
16S_ASV_5475	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	MBAE14	NA	NA
16S_ASV_5476	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
16S_ASV_5477	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Portibacter	NA
16S_ASV_5478	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Fodinicurvataceae	Fodinicurvata	NA
16S_ASV_5479	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA
16S_ASV_5480	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
16S_ASV_5481	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
16S_ASV_5482	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus	NA
16S_ASV_5483	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
16S_ASV_5484	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	NA
16S_ASV_5485	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
16S_ASV_5486	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
16S_ASV_5487	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
16S_ASV_5488	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	NA
16S_ASV_5489	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
16S_ASV_5490	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
16S_ASV_5491	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-002	NA
16S_ASV_5492	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	NA	NA
